version,mode,call_index,pytest_node_id,iteration,action_id,destroy_name,repair_name,execution_phase,direct_caller_file,direct_caller_function,direct_caller_line,compact_stack_signature,state_business_fingerprint_before,state_business_fingerprint_after,state_object_type,unassigned_customer_ids,route_summary,sortie_summary,active_context_present,context_type,state_classification,checker_result,normalized_violation_signature,violations,rng_state_fingerprint_before,rng_state_fingerprint_after,objective_call_index,relative_order,relative_time_ns
current,paper_mode,120,tests/test_stage2e1_operator_modes.py::test_paper_search_work_matches_preimplementation_baseline,,,,,initial_solution,initial_solution.py,_candidate_sortie_is_feasible,849,alns_solver.py:run_c_alns > initial_solution.py:initial_solution > initial_solution.py:_apply_drone_sortie_for_customers > initial_solution.py:_best_drone_sortie_for_customers > initial_solution.py:_candidate_sortie_is_feasible,48cb6dfca2b1eac066c14184e75166a70d250dae6ce43eb765e61f38ddd3cac4,48cb6dfca2b1eac066c14184e75166a70d250dae6ce43eb765e61f38ddd3cac4,TVDState,[14],"{""van_0"": [3, 9, 7, 6, 5, 13, 12, 3], ""van_1"": [3, 3]}","[{""customers"": [8], ""drone_arrival_time"": 219.0335486944389, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 6, ""launch_position"": 3, ""launch_time"": 210.44382993902863, ""launch_van_id"": ""van_0"", ""recovery"": 6, ""recovery_position"": 3, ""recovery_time"": 219.0335486944389, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 219.0335486944389, ""van_waiting_time"": 8.589718755410274}, {""customers"": [10], ""drone_arrival_time"": 175.96064653744716, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 7, ""launch_position"": 2, ""launch_time"": 157.82956498230655, ""launch_van_id"": ""van_0"", ""recovery"": 7, ""recovery_position"": 2, ""recovery_time"": 175.96064653744716, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 175.96064653744716, ""van_waiting_time"": 18.13108155514061}, {""customers"": [11], ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 3, ""launch_position"": 0, ""launch_time"": 0.0, ""launch_van_id"": ""van_0"", ""recovery"": 9, ""recovery_position"": 1, ""recovery_time"": 0.0, ""recovery_van_id"": ""van_0"", ""same_node"": false, ""van_waiting_time"": 0.0}]",False,,initial-construction working copy,False,664281ac972d7389ad85f716c7fb1c7e0b0d2efe32d235ae64cf0f6d159ba006,"[""unassigned customers remain: [14]""]",,,0,120,1675089300
current,paper_mode,121,tests/test_stage2e1_operator_modes.py::test_paper_search_work_matches_preimplementation_baseline,,,,,initial_solution,initial_solution.py,_candidate_sortie_is_feasible,849,alns_solver.py:run_c_alns > initial_solution.py:initial_solution > initial_solution.py:_apply_drone_sortie_for_customers > initial_solution.py:_best_drone_sortie_for_customers > initial_solution.py:_candidate_sortie_is_feasible,24afdcd662240ca9cfbb2bf4bc9d63fab960a17672cfd98ea133cc522259d5cc,24afdcd662240ca9cfbb2bf4bc9d63fab960a17672cfd98ea133cc522259d5cc,TVDState,[14],"{""van_0"": [3, 9, 7, 6, 5, 13, 12, 3], ""van_1"": [3, 3]}","[{""customers"": [8], ""drone_arrival_time"": 219.0335486944389, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 6, ""launch_position"": 3, ""launch_time"": 210.44382993902863, ""launch_van_id"": ""van_0"", ""recovery"": 6, ""recovery_position"": 3, ""recovery_time"": 219.0335486944389, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 219.0335486944389, ""van_waiting_time"": 8.589718755410274}, {""customers"": [10], ""drone_arrival_time"": 175.96064653744716, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 7, ""launch_position"": 2, ""launch_time"": 157.82956498230655, ""launch_van_id"": ""van_0"", ""recovery"": 7, ""recovery_position"": 2, ""recovery_time"": 175.96064653744716, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 175.96064653744716, ""van_waiting_time"": 18.13108155514061}, {""customers"": [11], ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 3, ""launch_position"": 0, ""launch_time"": 0.0, ""launch_van_id"": ""van_0"", ""recovery"": 7, ""recovery_position"": 2, ""recovery_time"": 0.0, ""recovery_van_id"": ""van_0"", ""same_node"": false, ""van_waiting_time"": 0.0}]",False,,initial-construction working copy,False,664281ac972d7389ad85f716c7fb1c7e0b0d2efe32d235ae64cf0f6d159ba006,"[""unassigned customers remain: [14]""]",,,0,121,1689072800
current,paper_mode,122,tests/test_stage2e1_operator_modes.py::test_paper_search_work_matches_preimplementation_baseline,,,,,initial_solution,initial_solution.py,_candidate_sortie_is_feasible,849,alns_solver.py:run_c_alns > initial_solution.py:initial_solution > initial_solution.py:_apply_drone_sortie_for_customers > initial_solution.py:_best_drone_sortie_for_customers > initial_solution.py:_candidate_sortie_is_feasible,fb2e6eb6b942f64f102f22d6992fd951f33a8cc5bea73c184932a9260fa2ccc1,e7a7b071183d0538af88cf0097b1b26fab52cb86b44a26dcd3710640af6c4e4c,TVDState,[14],"{""van_0"": [3, 9, 7, 6, 5, 13, 12, 3], ""van_1"": [3, 3]}","[{""customers"": [8], ""drone_arrival_time"": 219.0335486944389, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 6, ""launch_position"": 3, ""launch_time"": 210.44382993902863, ""launch_van_id"": ""van_0"", ""recovery"": 6, ""recovery_position"": 3, ""recovery_time"": 219.0335486944389, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 219.0335486944389, ""van_waiting_time"": 8.589718755410274}, {""customers"": [10], ""drone_arrival_time"": 175.96064653744716, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 7, ""launch_position"": 2, ""launch_time"": 157.82956498230655, ""launch_van_id"": ""van_0"", ""recovery"": 7, ""recovery_position"": 2, ""recovery_time"": 175.96064653744716, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 175.96064653744716, ""van_waiting_time"": 18.13108155514061}, {""customers"": [11], ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 3, ""launch_position"": 0, ""launch_time"": 0.0, ""launch_van_id"": ""van_0"", ""recovery"": 6, ""recovery_position"": 3, ""recovery_time"": 0.0, ""recovery_van_id"": ""van_0"", ""same_node"": false, ""van_waiting_time"": 0.0}]",False,,initial-construction working copy,False,664281ac972d7389ad85f716c7fb1c7e0b0d2efe32d235ae64cf0f6d159ba006,"[""unassigned customers remain: [14]""]",,,0,122,1699915100
current,paper_mode,123,tests/test_stage2e1_operator_modes.py::test_paper_search_work_matches_preimplementation_baseline,,,,,initial_solution,initial_solution.py,_candidate_sortie_is_feasible,849,alns_solver.py:run_c_alns > initial_solution.py:initial_solution > initial_solution.py:_apply_drone_sortie_for_customers > initial_solution.py:_best_drone_sortie_for_customers > initial_solution.py:_candidate_sortie_is_feasible,b36e2266cbd1d68c4d606ead4f4b7eeff59a9bb003098f64a8857fad77d6f51d,71304ebc574024b16497fe9ee8c89669047f8a3e00015624322ae19d4bd67afd,TVDState,[14],"{""van_0"": [3, 9, 7, 6, 5, 13, 12, 3], ""van_1"": [3, 3]}","[{""customers"": [8], ""drone_arrival_time"": 219.0335486944389, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 6, ""launch_position"": 3, ""launch_time"": 210.44382993902863, ""launch_van_id"": ""van_0"", ""recovery"": 6, ""recovery_position"": 3, ""recovery_time"": 219.0335486944389, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 219.0335486944389, ""van_waiting_time"": 8.589718755410274}, {""customers"": [10], ""drone_arrival_time"": 175.96064653744716, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 7, ""launch_position"": 2, ""launch_time"": 157.82956498230655, ""launch_van_id"": ""van_0"", ""recovery"": 7, ""recovery_position"": 2, ""recovery_time"": 175.96064653744716, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 175.96064653744716, ""van_waiting_time"": 18.13108155514061}, {""customers"": [11], ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 3, ""launch_position"": 0, ""launch_time"": 0.0, ""launch_van_id"": ""van_0"", ""recovery"": 5, ""recovery_position"": 4, ""recovery_time"": 0.0, ""recovery_van_id"": ""van_0"", ""same_node"": false, ""van_waiting_time"": 0.0}]",False,,initial-construction working copy,False,664281ac972d7389ad85f716c7fb1c7e0b0d2efe32d235ae64cf0f6d159ba006,"[""unassigned customers remain: [14]""]",,,0,123,1714149700
current,paper_mode,124,tests/test_stage2e1_operator_modes.py::test_paper_search_work_matches_preimplementation_baseline,,,,,initial_solution,initial_solution.py,_candidate_sortie_is_feasible,849,alns_solver.py:run_c_alns > initial_solution.py:initial_solution > initial_solution.py:_apply_drone_sortie_for_customers > initial_solution.py:_best_drone_sortie_for_customers > initial_solution.py:_candidate_sortie_is_feasible,4be885b3a1568dbd2c7be923a7ede51376797e75349d8df14f2521b655f54773,ba0bf73193aad5c167506735f9b6d2e59941a9ee19841204294963df0942011b,TVDState,[14],"{""van_0"": [3, 9, 7, 6, 5, 13, 12, 3], ""van_1"": [3, 3]}","[{""customers"": [8], ""drone_arrival_time"": 219.0335486944389, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 6, ""launch_position"": 3, ""launch_time"": 210.44382993902863, ""launch_van_id"": ""van_0"", ""recovery"": 6, ""recovery_position"": 3, ""recovery_time"": 219.0335486944389, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 219.0335486944389, ""van_waiting_time"": 8.589718755410274}, {""customers"": [10], ""drone_arrival_time"": 175.96064653744716, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 7, ""launch_position"": 2, ""launch_time"": 157.82956498230655, ""launch_van_id"": ""van_0"", ""recovery"": 7, ""recovery_position"": 2, ""recovery_time"": 175.96064653744716, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 175.96064653744716, ""van_waiting_time"": 18.13108155514061}, {""customers"": [11], ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 3, ""launch_position"": 0, ""launch_time"": 0.0, ""launch_van_id"": ""van_0"", ""recovery"": 13, ""recovery_position"": 5, ""recovery_time"": 0.0, ""recovery_van_id"": ""van_0"", ""same_node"": false, ""van_waiting_time"": 0.0}]",False,,initial-construction working copy,False,664281ac972d7389ad85f716c7fb1c7e0b0d2efe32d235ae64cf0f6d159ba006,"[""unassigned customers remain: [14]""]",,,0,124,1732539300
current,paper_mode,125,tests/test_stage2e1_operator_modes.py::test_paper_search_work_matches_preimplementation_baseline,,,,,initial_solution,initial_solution.py,_candidate_sortie_is_feasible,849,alns_solver.py:run_c_alns > initial_solution.py:initial_solution > initial_solution.py:_apply_drone_sortie_for_customers > initial_solution.py:_best_drone_sortie_for_customers > initial_solution.py:_candidate_sortie_is_feasible,054a100e7b9065bd0c7d3228d9b9074786401b780370ed976437a7c32514432a,68c7a134659d008d833edf92af28a89e8bae96840e552c1ea6dede04266e53fc,TVDState,[14],"{""van_0"": [3, 9, 7, 6, 5, 13, 12, 3], ""van_1"": [3, 3]}","[{""customers"": [8], ""drone_arrival_time"": 219.0335486944389, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 6, ""launch_position"": 3, ""launch_time"": 210.44382993902863, ""launch_van_id"": ""van_0"", ""recovery"": 6, ""recovery_position"": 3, ""recovery_time"": 219.0335486944389, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 219.0335486944389, ""van_waiting_time"": 8.589718755410274}, {""customers"": [10], ""drone_arrival_time"": 175.96064653744716, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 7, ""launch_position"": 2, ""launch_time"": 157.82956498230655, ""launch_van_id"": ""van_0"", ""recovery"": 7, ""recovery_position"": 2, ""recovery_time"": 175.96064653744716, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 175.96064653744716, ""van_waiting_time"": 18.13108155514061}, {""customers"": [11], ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 3, ""launch_position"": 0, ""launch_time"": 0.0, ""launch_van_id"": ""van_0"", ""recovery"": 12, ""recovery_position"": 6, ""recovery_time"": 0.0, ""recovery_van_id"": ""van_0"", ""same_node"": false, ""van_waiting_time"": 0.0}]",False,,initial-construction working copy,False,664281ac972d7389ad85f716c7fb1c7e0b0d2efe32d235ae64cf0f6d159ba006,"[""unassigned customers remain: [14]""]",,,0,125,1750126300
current,paper_mode,126,tests/test_stage2e1_operator_modes.py::test_paper_search_work_matches_preimplementation_baseline,,,,,initial_solution,initial_solution.py,_candidate_sortie_is_feasible,849,alns_solver.py:run_c_alns > initial_solution.py:initial_solution > initial_solution.py:_apply_drone_sortie_for_customers > initial_solution.py:_best_drone_sortie_for_customers > initial_solution.py:_candidate_sortie_is_feasible,0df88e4ddc0c69ca885e832fa83564f372f8cd459d55443eb243d268426ca228,fcaed7f197ade784a8ac2089b03e96411fe8e2701e7b3225159977860065e1e5,TVDState,[14],"{""van_0"": [3, 9, 7, 6, 5, 13, 12, 3], ""van_1"": [3, 3]}","[{""customers"": [8], ""drone_arrival_time"": 219.0335486944389, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 6, ""launch_position"": 3, ""launch_time"": 210.44382993902863, ""launch_van_id"": ""van_0"", ""recovery"": 6, ""recovery_position"": 3, ""recovery_time"": 219.0335486944389, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 219.0335486944389, ""van_waiting_time"": 8.589718755410274}, {""customers"": [10], ""drone_arrival_time"": 175.96064653744716, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 7, ""launch_position"": 2, ""launch_time"": 157.82956498230655, ""launch_van_id"": ""van_0"", ""recovery"": 7, ""recovery_position"": 2, ""recovery_time"": 175.96064653744716, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 175.96064653744716, ""van_waiting_time"": 18.13108155514061}, {""customers"": [11], ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 3, ""launch_position"": 0, ""launch_time"": 0.0, ""launch_van_id"": ""van_0"", ""recovery"": 3, ""recovery_position"": 7, ""recovery_time"": 0.0, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""van_waiting_time"": 0.0}]",False,,initial-construction working copy,False,664281ac972d7389ad85f716c7fb1c7e0b0d2efe32d235ae64cf0f6d159ba006,"[""unassigned customers remain: [14]""]",,,0,126,1765693900
current,paper_mode,127,tests/test_stage2e1_operator_modes.py::test_paper_search_work_matches_preimplementation_baseline,,,,,initial_solution,initial_solution.py,_candidate_sortie_is_feasible,849,alns_solver.py:run_c_alns > initial_solution.py:initial_solution > initial_solution.py:_apply_drone_sortie_for_customers > initial_solution.py:_best_drone_sortie_for_customers > initial_solution.py:_candidate_sortie_is_feasible,feb9126dbfe833b527637aa1a82f78e478afdae59d9ddd21904805d9f44e7b3e,feb9126dbfe833b527637aa1a82f78e478afdae59d9ddd21904805d9f44e7b3e,TVDState,[14],"{""van_0"": [3, 9, 7, 6, 5, 13, 12, 3], ""van_1"": [3, 3]}","[{""customers"": [8], ""drone_arrival_time"": 219.0335486944389, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 6, ""launch_position"": 3, ""launch_time"": 210.44382993902863, ""launch_van_id"": ""van_0"", ""recovery"": 6, ""recovery_position"": 3, ""recovery_time"": 219.0335486944389, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 219.0335486944389, ""van_waiting_time"": 8.589718755410274}, {""customers"": [10], ""drone_arrival_time"": 175.96064653744716, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 7, ""launch_position"": 2, ""launch_time"": 157.82956498230655, ""launch_van_id"": ""van_0"", ""recovery"": 7, ""recovery_position"": 2, ""recovery_time"": 175.96064653744716, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 175.96064653744716, ""van_waiting_time"": 18.13108155514061}, {""customers"": [11], ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 3, ""launch_position"": 0, ""launch_time"": 0.0, ""launch_van_id"": ""van_0"", ""recovery"": 3, ""recovery_position"": 0, ""recovery_time"": 0.0, ""recovery_van_id"": ""van_1"", ""same_node"": true, ""van_waiting_time"": 0.0}]",False,,initial-construction working copy,False,11833fe527d82a4cb253f8008a51a078f02d1b0819a8d5c682ee657af9e2d288,"[""drone_id drone_0 continues after recovery at warehouse node 3."", ""drone_id drone_0 is carried by __warehouse__ before sortie but launches from van_0."", ""drone_id drone_0 is carried by van_1 before sortie but launches from van_0."", ""unassigned customers remain: [14]""]",,,0,127,1780537200
current,paper_mode,128,tests/test_stage2e1_operator_modes.py::test_paper_search_work_matches_preimplementation_baseline,,,,,initial_solution,initial_solution.py,_candidate_sortie_is_feasible,849,alns_solver.py:run_c_alns > initial_solution.py:initial_solution > initial_solution.py:_apply_drone_sortie_for_customers > initial_solution.py:_best_drone_sortie_for_customers > initial_solution.py:_candidate_sortie_is_feasible,dc11a8c9b50f25bdfc2b203ea6049642e89bf7ab7f25e4261f5ec6787aacbce9,dc11a8c9b50f25bdfc2b203ea6049642e89bf7ab7f25e4261f5ec6787aacbce9,TVDState,[14],"{""van_0"": [3, 9, 7, 6, 5, 13, 12, 3], ""van_1"": [3, 3]}","[{""customers"": [8], ""drone_arrival_time"": 219.0335486944389, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 6, ""launch_position"": 3, ""launch_time"": 210.44382993902863, ""launch_van_id"": ""van_0"", ""recovery"": 6, ""recovery_position"": 3, ""recovery_time"": 219.0335486944389, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 219.0335486944389, ""van_waiting_time"": 8.589718755410274}, {""customers"": [10], ""drone_arrival_time"": 175.96064653744716, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 7, ""launch_position"": 2, ""launch_time"": 157.82956498230655, ""launch_van_id"": ""van_0"", ""recovery"": 7, ""recovery_position"": 2, ""recovery_time"": 175.96064653744716, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 175.96064653744716, ""van_waiting_time"": 18.13108155514061}, {""customers"": [11], ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 3, ""launch_position"": 0, ""launch_time"": 0.0, ""launch_van_id"": ""van_0"", ""recovery"": 3, ""recovery_position"": 1, ""recovery_time"": 0.0, ""recovery_van_id"": ""van_1"", ""same_node"": true, ""van_waiting_time"": 0.0}]",False,,initial-construction working copy,False,f82a91ead040c9a3423d4396ba900d9ffdc060ac75fbfae1406b6b34246839f5,"[""drone_id drone_0 continues after recovery at warehouse node 3."", ""drone_id drone_0 continues after returning to terminal warehouse."", ""drone_id drone_0 is carried by __warehouse__ before sortie but launches from van_0."", ""drone_id drone_0 is carried by van_1 before sortie but launches from van_0."", ""unassigned customers remain: [14]""]",,,0,128,1794119200
current,paper_mode,129,tests/test_stage2e1_operator_modes.py::test_paper_search_work_matches_preimplementation_baseline,,,,,initial_solution,initial_solution.py,_candidate_sortie_is_feasible,849,alns_solver.py:run_c_alns > initial_solution.py:initial_solution > initial_solution.py:_apply_drone_sortie_for_customers > initial_solution.py:_best_drone_sortie_for_customers > initial_solution.py:_candidate_sortie_is_feasible,ee83355787ad13ff9040363b2bfe4d821b8ce71f49e7f4aef21f0eff0cf0bde8,ee83355787ad13ff9040363b2bfe4d821b8ce71f49e7f4aef21f0eff0cf0bde8,TVDState,[14],"{""van_0"": [3, 9, 7, 6, 5, 13, 12, 3], ""van_1"": [3, 3]}","[{""customers"": [8], ""drone_arrival_time"": 219.0335486944389, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 6, ""launch_position"": 3, ""launch_time"": 210.44382993902863, ""launch_van_id"": ""van_0"", ""recovery"": 6, ""recovery_position"": 3, ""recovery_time"": 219.0335486944389, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 219.0335486944389, ""van_waiting_time"": 8.589718755410274}, {""customers"": [10], ""drone_arrival_time"": 175.96064653744716, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 7, ""launch_position"": 2, ""launch_time"": 157.82956498230655, ""launch_van_id"": ""van_0"", ""recovery"": 7, ""recovery_position"": 2, ""recovery_time"": 175.96064653744716, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 175.96064653744716, ""van_waiting_time"": 18.13108155514061}, {""customers"": [11], ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 9, ""launch_position"": 1, ""launch_time"": 0.0, ""launch_van_id"": ""van_0"", ""recovery"": 9, ""recovery_position"": 1, ""recovery_time"": 0.0, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""van_waiting_time"": 0.0}]",False,,initial-construction working copy,False,664281ac972d7389ad85f716c7fb1c7e0b0d2efe32d235ae64cf0f6d159ba006,"[""unassigned customers remain: [14]""]",,,0,129,1808039700
current,paper_mode,130,tests/test_stage2e1_operator_modes.py::test_paper_search_work_matches_preimplementation_baseline,,,,,initial_solution,initial_solution.py,_candidate_sortie_is_feasible,849,alns_solver.py:run_c_alns > initial_solution.py:initial_solution > initial_solution.py:_apply_drone_sortie_for_customers > initial_solution.py:_best_drone_sortie_for_customers > initial_solution.py:_candidate_sortie_is_feasible,6500767622473fb78113640323dd4d9b7c41f0a261ea38bf66362b9fa2783a38,6500767622473fb78113640323dd4d9b7c41f0a261ea38bf66362b9fa2783a38,TVDState,[14],"{""van_0"": [3, 9, 7, 6, 5, 13, 12, 3], ""van_1"": [3, 3]}","[{""customers"": [8], ""drone_arrival_time"": 219.0335486944389, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 6, ""launch_position"": 3, ""launch_time"": 210.44382993902863, ""launch_van_id"": ""van_0"", ""recovery"": 6, ""recovery_position"": 3, ""recovery_time"": 219.0335486944389, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 219.0335486944389, ""van_waiting_time"": 8.589718755410274}, {""customers"": [10], ""drone_arrival_time"": 175.96064653744716, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 7, ""launch_position"": 2, ""launch_time"": 157.82956498230655, ""launch_van_id"": ""van_0"", ""recovery"": 7, ""recovery_position"": 2, ""recovery_time"": 175.96064653744716, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 175.96064653744716, ""van_waiting_time"": 18.13108155514061}, {""customers"": [11], ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 9, ""launch_position"": 1, ""launch_time"": 0.0, ""launch_van_id"": ""van_0"", ""recovery"": 7, ""recovery_position"": 2, ""recovery_time"": 0.0, ""recovery_van_id"": ""van_0"", ""same_node"": false, ""van_waiting_time"": 0.0}]",False,,initial-construction working copy,False,664281ac972d7389ad85f716c7fb1c7e0b0d2efe32d235ae64cf0f6d159ba006,"[""unassigned customers remain: [14]""]",,,0,130,1823706900
current,paper_mode,131,tests/test_stage2e1_operator_modes.py::test_paper_search_work_matches_preimplementation_baseline,,,,,initial_solution,initial_solution.py,_candidate_sortie_is_feasible,849,alns_solver.py:run_c_alns > initial_solution.py:initial_solution > initial_solution.py:_apply_drone_sortie_for_customers > initial_solution.py:_best_drone_sortie_for_customers > initial_solution.py:_candidate_sortie_is_feasible,a2d1ecff538cc3a92a6b132aba11d3dbb1d4b81045ec7018c2d984c7c44d02f1,0eb23e434721d760a41670b44d6d7daf037f2b055d34cfbdd6442843a330e428,TVDState,[14],"{""van_0"": [3, 9, 7, 6, 5, 13, 12, 3], ""van_1"": [3, 3]}","[{""customers"": [8], ""drone_arrival_time"": 219.0335486944389, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 6, ""launch_position"": 3, ""launch_time"": 210.44382993902863, ""launch_van_id"": ""van_0"", ""recovery"": 6, ""recovery_position"": 3, ""recovery_time"": 219.0335486944389, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 219.0335486944389, ""van_waiting_time"": 8.589718755410274}, {""customers"": [10], ""drone_arrival_time"": 175.96064653744716, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 7, ""launch_position"": 2, ""launch_time"": 157.82956498230655, ""launch_van_id"": ""van_0"", ""recovery"": 7, ""recovery_position"": 2, ""recovery_time"": 175.96064653744716, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 175.96064653744716, ""van_waiting_time"": 18.13108155514061}, {""customers"": [11], ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 9, ""launch_position"": 1, ""launch_time"": 0.0, ""launch_van_id"": ""van_0"", ""recovery"": 6, ""recovery_position"": 3, ""recovery_time"": 0.0, ""recovery_van_id"": ""van_0"", ""same_node"": false, ""van_waiting_time"": 0.0}]",False,,initial-construction working copy,False,664281ac972d7389ad85f716c7fb1c7e0b0d2efe32d235ae64cf0f6d159ba006,"[""unassigned customers remain: [14]""]",,,0,131,1835042300
current,paper_mode,132,tests/test_stage2e1_operator_modes.py::test_paper_search_work_matches_preimplementation_baseline,,,,,initial_solution,initial_solution.py,_candidate_sortie_is_feasible,849,alns_solver.py:run_c_alns > initial_solution.py:initial_solution > initial_solution.py:_apply_drone_sortie_for_customers > initial_solution.py:_best_drone_sortie_for_customers > initial_solution.py:_candidate_sortie_is_feasible,9c80d977249dabbcab52e12cf1cfba444212350e8256b79db3d6824535ea4a3b,57e97e5c34f19aeca3c9851fae6e512f72f2b1321ad45ba808504731c4ac9202,TVDState,[14],"{""van_0"": [3, 9, 7, 6, 5, 13, 12, 3], ""van_1"": [3, 3]}","[{""customers"": [8], ""drone_arrival_time"": 219.0335486944389, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 6, ""launch_position"": 3, ""launch_time"": 210.44382993902863, ""launch_van_id"": ""van_0"", ""recovery"": 6, ""recovery_position"": 3, ""recovery_time"": 219.0335486944389, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 219.0335486944389, ""van_waiting_time"": 8.589718755410274}, {""customers"": [10], ""drone_arrival_time"": 175.96064653744716, ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 7, ""launch_position"": 2, ""launch_time"": 157.82956498230655, ""launch_van_id"": ""van_0"", ""recovery"": 7, ""recovery_position"": 2, ""recovery_time"": 175.96064653744716, ""recovery_van_id"": ""van_0"", ""same_node"": true, ""synchronized_recovery_time"": 175.96064653744716, ""van_waiting_time"": 18.13108155514061}, {""customers"": [11], ""drone_id"": ""drone_0"", ""drone_waiting_time"": 0.0, ""launch"": 9, ""launch_position"": 1, ""launch_time"": 0.0, ""launch_van_id"": ""van_0"", ""recovery"": 5, ""recovery_position"": 4, ""recovery_time"": 0.0, ""recovery_van_id"": ""van_0"", ""same_node"": false, ""van_waiting_time"": 0.0}]",False,,initial-construction working copy,False,664281ac972d7389ad85f716c7fb1c7e0b0d2efe32d235ae64cf0f6d159ba006,"[""unassigned customers remain: [14]""]",,,0,132,1848089000
